ret,risk,atr_e,oi_e,tag,mfe
-0.01662675527543893,0.02751642150060137,0.018344281000400912,1.0598782284476587,trailing,
-0.02310100687541878,0.022301006875418757,0.014867337916945837,4.764416930015174,initial_SL,
0.006909654970999764,0.026403628319772013,0.01760241887984801,5.722443078413206,trailing,
-0.021405292996718207,0.020605292996718174,0.013736861997812115,1.2342265581819511,initial_SL,
0.07975450794957467,0.021561006506592956,0.014374004337728638,1.1332425323405735,trailing,
-0.024892254272456726,0.035216758300826254,0.023477838867217504,2.8358091852279,trailing,
0.026925187630215928,0.04835878075682887,0.03223918717121924,3.037007572513903,trailing,
0.0005650510076518992,0.0412642859505353,0.02750952396702353,0.8735195058917238,trailing,
-0.023809424712019148,0.033980874970697864,0.022653916647131907,5.469966267326897,trailing,
-0.019278823905838495,0.03227942927279564,0.021519619515197094,1.4654318104274833,trailing,
-0.01242029725826857,0.03404345186443484,0.022695634576289894,3.6406032966632016,trailing,
-0.01729657201506162,0.037935368449912105,0.025290245633274738,4.302670754398718,trailing,
-0.023385814887510292,0.02986671286213527,0.01991114190809018,1.5146948463738668,trailing,
0.03904879697659917,0.02889850279837248,0.019265668532248318,4.311923845613403,trailing,
-0.016986791073299222,0.0325277335813232,0.021685155720882133,2.363692946391141,trailing,
-0.01475600332539593,0.0339480663140436,0.022632044209362403,5.264409471755265,trailing,
-0.0049958674575279576,0.04530951235424098,0.030206341569493988,2.3720288165503907,trailing,
-0.02897496762077228,0.049943311713265645,0.033295541142177094,3.999502889422175,trailing,
-0.023154465956210176,0.05,0.04424199316235537,5.499251937374844,trailing,
0.03173062112675441,0.05,0.05311215806394893,1.8729675142606375,trailing,
-0.023842133111404706,0.05,0.050811565634958394,2.676626709438134,trailing,
0.0351476643631919,0.036360913505820894,0.024240609003880594,2.5941517081045933,trailing,
0.02922362419163739,0.03420455082038125,0.02280303388025417,1.1244841014452946,trailing,
-0.019466377486653415,0.030550014977739827,0.02036667665182655,3.081285815519122,trailing,
-0.02976311854928943,0.03426500356879585,0.02284333571253057,5.876260880883307,trailing,
-0.025424412550303678,0.027858224337416443,0.01857214955827763,3.1951691283374966,trailing,
0.015715320915018025,0.031365152797321334,0.02091010186488089,1.4644473268578615,trailing,
0.03165367684699564,0.03245672374747031,0.02163781583164687,2.861143511452556,trailing,
0.05793078308862501,0.04124092097608361,0.027493947317389075,2.266161051823965,trailing,
-4.889725257712046e-05,0.03552735518723779,0.02368490345815853,1.018341350638921,trailing,
-0.021355905690936504,0.03417830901923451,0.022785539346156337,1.9903194045967858,trailing,
0.018115644141846084,0.03456186683372774,0.023041244555818494,4.216454839445833,trailing,
-0.01660557087415157,0.03200193025168066,0.02133462016778711,3.781978787644358,trailing,
-0.00656629593365544,0.032912885474468155,0.021941923649645437,2.6265761478356393,trailing,
0.002754983641152049,0.023367193058364134,0.015578128705576089,4.540435833206079,trailing,
0.057786812302933636,0.026974824280749696,0.017983216187166463,4.201668804260377,trailing,
0.03670373460552562,0.03170188017736873,0.021134586784912486,1.9247160811881703,trailing,
-0.021495360328963476,0.021676960452273568,0.014451306968182379,1.4742395965224513,trailing,
-0.016896127001901913,0.03137314418010356,0.020915429453402374,1.8289861553912667,trailing,
-0.021668733838318344,0.028262899772868784,0.01884193318191252,7.621174111943463,trailing,
-0.015932912464557164,0.02807761640543096,0.018718410936953974,1.2843367578677678,trailing,
-0.017776601373300928,0.019694603836350015,0.01312973589090001,2.5802332357030995,trailing,
0.009314553321527443,0.023990566951545722,0.015993711301030483,3.8611506606550074,trailing,
-0.02242403838454697,0.024388174864990775,0.016258783243327184,4.4201030866530004,trailing,
-0.025778384502776173,0.024978384502776202,0.016652256335184135,2.1360355171972696,initial_SL,
-0.008368456950126441,0.025824846535362458,0.017216564356908305,2.740552209075148,trailing,
-0.01926911528036531,0.03661773693502628,0.024411824623350852,5.392457945020531,trailing,
-0.0038293826026599203,0.0348487176077712,0.023232478405180803,2.9168289264663394,trailing,
-0.021285254474202195,0.030121436033637806,0.020080957355758537,2.734437911744605,trailing,
-0.030185005473734948,0.03042411500989551,0.02028274333993034,3.4892619845434596,trailing,
-0.02061297345948927,0.03866284732995174,0.02577523155330116,1.1731380320386064,trailing,
0.044578935082897064,0.04389568428340643,0.029263789522270954,1.6730067306118963,trailing,
-0.023492075563409976,0.03840271832340683,0.025601812215604557,3.1515349992763215,trailing,
-0.027185474047445077,0.032021416447716014,0.02134761096514401,1.440832641541223,trailing,
-0.00505468442425447,0.034857109524617555,0.023238073016411703,1.57100681425699,trailing,
-0.016396119565801663,0.02862201481933673,0.019081343212891153,2.240702520437559,trailing,
-0.010553271607498011,0.03305789564170895,0.02203859709447263,1.386153778348278,trailing,
-0.008790285698671371,0.03631926549414083,0.024212843662760553,2.5907407257287423,trailing,
-0.025257613410322205,0.02445761341032219,0.01630507560688146,2.950038436098857,initial_SL,
-0.029192247696778462,0.028392247696778374,0.018928165131185583,3.4611688610906017,initial_SL,
0.10108489389932174,0.03382776261255793,0.022551841741705287,4.528091610220189,trailing,
-0.006335919965549796,0.04459865046736997,0.029732433644913316,5.475227417975037,trailing,
-0.023115564830067117,0.03557956546731145,0.023719710311540965,2.740147623926997,trailing,
-0.006503853221963685,0.03564002305371293,0.023760015369141952,4.832445416178775,trailing,
-0.009415591036920953,0.028532016009918174,0.019021344006612116,1.6702803149021306,trailing,
0.05101382709917948,0.027746682093513893,0.018497788062342594,3.001234405222538,trailing,
-0.028356135011399414,0.039298398705366736,0.02619893247024449,3.021116009876997,trailing,
-0.008288564939305182,0.043708761151231706,0.029139174100821136,2.3413708115828604,trailing,
-0.0015665593766928504,0.04658462780965164,0.03105641853976776,1.8122541513656132,trailing,
0.017170011535943386,0.036476755182554485,0.024317836788369657,1.0474316160282862,trailing,
-0.016657107623740928,0.025480845460568956,0.01698723030704597,6.535937988273572,trailing,
-0.02281639443952659,0.027200537231794546,0.01813369148786303,3.979182561720779,trailing,
-0.020239456316971507,0.01943945631697155,0.0129596375446477,1.3773152604857724,initial_SL,
-0.024955531392177467,0.024155531392177375,0.016103687594784918,2.7111148727221077,initial_SL,
-0.022796071150441514,0.027394796907849003,0.018263197938566,2.788327563388365,trailing,
