et,xt,side,entry,exit,ret,realized,reason,exit_tag,year,mfe,mae,giveback,edge_ratio,mfe_capture,near_miss_sl,t_to_mfe_min,hold_min,vr,vol,loss_streak,prev_ret
2024-03-17 00:00:00+00:00,2024-03-17 07:22:00+00:00,1,65351.0,64631.778999999995,-0.011805508714480346,-0.011005508714480345,stop,trailing,2024,0.019581949778886276,0.012106930268855827,0.030587458493366623,1.6174165824064732,-0.5620231304211977,0,170,442,0.7131094344709402,0.01904998032806485,1,-0.020800000000000016
2024-03-17 08:00:00+00:00,2024-03-18 01:03:00+00:00,1,65681.1,66903.22799999999,0.017806996533249023,0.018606996533249022,stop,trailing,2024,0.050110305704380534,0.005299850337463986,0.03150330917113151,9.455041654696736,0.37132075471697706,0,880,1023,0.7794027872012707,0.01902856038518238,2,-0.011805508714480346
2024-03-18 08:00:00+00:00,2024-03-19 16:02:00+00:00,-1,68262.9,64284.463,0.05748110144749184,0.058281101447491844,stop,trailing,2024,0.08570980723057468,0.006187841418984672,0.02742870578308284,13.851325757575463,0.6799817119026447,0,1832,1922,0.7573477103629342,0.019650969892482335,0,0.017806996533249023
2024-03-20 00:00:00+00:00,2024-03-20 04:31:00+00:00,1,61974.1,61637.776999999995,-0.0062268315312365005,-0.0054268315312365,stop,trailing,2024,0.025333163369859343,0.006028324735655678,0.030759994901095843,4.202355460385455,-0.21421847133758215,0,205,271,0.7305322996193785,0.02000361398478775,0,0.05748110144749184
2024-03-20 08:00:00+00:00,2024-03-20 16:28:00+00:00,1,62995.1,62516.5,-0.008397416306982583,-0.0075974163069825835,stop,trailing,2024,0.023095447106203523,0.009954742511719142,0.030692863413186108,2.3200446499760883,-0.3289573166540642,0,421,508,0.7813490536422321,0.019708960488429718,1,-0.0062268315312365005
2024-03-21 00:00:00+00:00,2024-03-22 06:05:00+00:00,-1,67876.4,66486.603,0.01967540824203982,0.02047540824203982,stop,trailing,2024,0.04900525072042707,0.006150886022240426,0.028529842478387253,7.967185628742505,0.4178207016805439,0,1204,1805,0.6982416813898721,0.020946489221901243,2,-0.008397416306982583
2024-03-22 08:00:00+00:00,2024-03-22 10:26:00+00:00,1,66223.3,64898.834,-0.020800000000000003,-0.020000000000000004,stop,initial_SL,2024,0.002864550694393017,0.02163135935539304,0.02286455069439302,0.13242582897032956,-6.981897733263155,1,16,146,0.8929179472747054,0.020042677120365136,0,0.01967540824203982
2024-03-22 16:00:00+00:00,2024-03-22 21:36:00+00:00,1,63920.0,62641.6,-0.02080000000000002,-0.02000000000000002,stop,initial_SL,2024,0.0038798498122653317,0.02543804755944931,0.023879849812265354,0.15252152521525214,-5.154838709677425,1,232,336,0.8729654510676841,0.020601389972813057,1,-0.020800000000000003
2024-03-23 00:00:00+00:00,2024-03-23 23:56:00+00:00,1,63826.1,64068.5,0.0029978193873666332,0.003797819387366633,stop,trailing,2024,0.03484311277048106,0.012626496057255597,0.03104529338311443,2.75952351408363,0.10899770673141837,0,1054,1436,0.89597720657776,0.020583283191355353,2,-0.02080000000000002
2024-03-24 00:00:00+00:00,2024-03-24 08:59:00+00:00,-1,64020.4,65300.808000000005,-0.020800000000000048,-0.02000000000000005,stop,initial_SL,2024,0.0030990121898645034,0.02027478741151258,0.023099012189864553,0.1528505392912184,-6.453669354838678,1,280,539,0.8690172657524636,0.020780269761258442,0,0.0029978193873666332
2024-03-24 16:00:00+00:00,2024-03-24 21:57:00+00:00,-1,65718.6,66574.05,-0.013816862805963564,-0.013016862805963564,stop,trailing,2024,0.01648848271265678,0.015992428323184,0.029505345518620343,1.031018078020938,-0.789451827242518,0,67,357,0.8463794044376017,0.021005758389135487,1,-0.020800000000000048
2024-03-25 00:00:00+00:00,2024-03-25 14:00:00+00:00,-1,67260.9,68420.42800000001,-0.018039257874932095,-0.017239257874932096,stop,trailing,2024,0.012389070024337891,0.018006003487910597,0.029628327899269988,0.6880521839649777,-1.3914892595704262,1,137,840,0.8360944978652332,0.021311382188657944,2,-0.013816862805963564
2024-03-25 16:00:00+00:00,2024-03-26 07:22:00+00:00,-1,69844.5,71241.39,-0.02079999999999999,-0.01999999999999999,stop,initial_SL,2024,0.004849343899662781,0.02055136768106285,0.02484934389966277,0.23596210115647098,-4.124269264836172,1,10,922,0.8647081373795562,0.02222964510365924,3,-0.018039257874932095
2024-03-26 08:00:00+00:00,2024-03-27 13:15:00+00:00,-1,70535.0,71399.6,-0.013057744382221676,-0.012257744382221675,stop,trailing,2024,0.017225490891047,0.012725597221237766,0.029483235273268675,1.3536096256684405,-0.7116049382716098,0,392,1755,0.9607972419654549,0.021731424331938597,4,-0.02079999999999999
2024-03-28 16:00:00+00:00,2024-03-31 18:39:00+00:00,-1,71335.2,71070.0,0.002917659724792208,0.003717659724792208,stop,trailing,2024,0.03273559196581768,0.0006476466036402378,0.02901793224102547,50.545454545457666,0.11356628982528152,0,1420,4479,0.938344474670694,0.02172342084749043,5,-0.013057744382221676
2024-04-01 00:00:00+00:00,2024-04-03 04:30:00+00:00,-1,71363.0,66435.0,0.06825539285063689,0.06905539285063689,stop,trailing,2024,0.09617028432100669,0.000350321595224416,0.0271148914703698,274.52000000000004,0.7180533294477633,0,2917,3150,1.0467624547083756,0.018913880420922496,0,0.002917659724792208
2024-04-03 16:00:00+00:00,2024-04-04 13:15:00+00:00,-1,65873.9,67053.0,-0.01869935012197556,-0.017899350121975563,stop,trailing,2024,0.01174820376507227,0.018433704395822974,0.02964755388704783,0.6373219138598306,-1.5235818581212235,1,743,1275,1.013859843712965,0.019518214876003897,0,0.06825539285063689
2024-04-04 16:00:00+00:00,2024-04-04 18:00:00+00:00,-1,67631.7,68984.334,-0.02080000000000008,-0.02000000000000008,stop,initial_SL,2024,0.0017299579930712965,0.021136538043550583,0.021729957993071376,0.08184679958027283,-11.560974358974406,1,8,120,0.8865224268006366,0.018927548927678808,1,-0.01869935012197556
2024-04-06 00:00:00+00:00,2024-04-09 06:42:00+00:00,1,67825.8,70703.688,0.04163057951399013,0.04243057951399013,stop,trailing,2024,0.07467070052988672,0.005540664466913813,0.03224012101589659,13.476849387972198,0.5682359909963268,0,3612,4722,0.9424523384496772,0.016535345964704358,2,-0.02080000000000008
2024-04-09 08:00:00+00:00,2024-04-09 14:42:00+00:00,1,70444.1,69035.21800000001,-0.020799999999999964,-0.019999999999999966,stop,initial_SL,2024,0.008577013546911623,0.022362412182141623,0.02857701354691159,0.38354599123976135,-2.331813968884483,1,290,402,0.96461806550301,0.015323129438759358,0,0.04163057951399013
2024-04-09 16:00:00+00:00,2024-04-10 12:37:00+00:00,1,69322.8,67936.344,-0.02080000000000008,-0.02000000000000008,stop,initial_SL,2024,0.004719947838229227,0.020812777325786073,0.024719947838229308,0.22678125866370696,-4.237334963325239,1,604,1237,1.0068398920116224,0.014040376355186412,1,-0.020799999999999964
2024-04-10 16:00:00+00:00,2024-04-12 14:59:00+00:00,1,68688.0,69269.83399999999,0.0076706790123455045,0.008470679012345505,stop,trailing,2024,0.03966049382716045,0.001499534125320289,0.031189814814814944,26.448543689320356,0.21357976653696084,0,385,2819,0.8574378105231922,0.014052353303940333,2,-0.02080000000000008
2024-04-13 00:00:00+00:00,2024-04-13 01:51:00+00:00,1,67136.4,65793.67199999999,-0.02080000000000004,-0.020000000000000042,stop,initial_SL,2024,0.0006062285138912966,0.020581979373335307,0.02060622851389134,0.029454334925468218,-32.990859950850584,1,5,111,0.7440628224456816,0.01547618802073294,0,0.0076706790123455045
2024-04-13 08:00:00+00:00,2024-04-13 19:49:00+00:00,1,67466.1,66116.778,-0.0208,-0.02,stop,initial_SL,2024,0.007231780108824938,0.022057003443210824,0.02723178010882494,0.32786775082319214,-2.7655708136913635,1,449,709,0.7828336644802993,0.015376006667853643,1,-0.02080000000000004
2024-04-14 00:00:00+00:00,2024-04-14 03:03:00+00:00,1,63939.7,62660.905999999995,-0.020800000000000027,-0.020000000000000028,stop,initial_SL,2024,0.005589641490341704,0.020730469489221876,0.025589641490341732,0.26963410033949564,-3.5780470061555585,1,7,183,0.7489382893399097,0.01730158750331203,2,-0.0208
2024-04-14 08:00:00+00:00,2024-04-14 17:21:00+00:00,1,64449.9,63160.902,-0.020799999999999992,-0.019999999999999993,stop,initial_SL,2024,0.0068533853427235275,0.021775053180842815,0.02685338534272352,0.31473564201225357,-2.9182657912610552,1,30,561,0.7663045793642977,0.017361673069138092,3,-0.020800000000000027
2024-04-15 00:00:00+00:00,2024-04-15 09:21:00+00:00,-1,65615.9,66588.67599999999,-0.015625309109529827,-0.014825309109529826,stop,trailing,2024,0.014732709602398156,0.014997889231116328,0.02955801871192798,0.9823188700335245,-1.0062853005068801,0,255,561,0.7773607247344689,0.017719271694164006,4,-0.020799999999999992
2024-04-16 00:00:00+00:00,2024-04-16 04:42:00+00:00,1,63392.8,62124.944,-0.020799999999999996,-0.019999999999999997,stop,initial_SL,2024,0.00767910551355983,0.02004801807145293,0.02767910551355983,0.38303564403178464,-2.60447000821695,1,95,282,0.7625511749056372,0.018071653570486568,5,-0.015625309109529827
2024-04-16 08:00:00+00:00,2024-04-16 10:25:00+00:00,1,63488.0,62218.24,-0.02080000000000003,-0.02000000000000003,stop,initial_SL,2024,0.002502835181451636,0.02527249243951613,0.02250283518145167,0.09903396696790369,-7.990937696664508,1,4,145,0.7990445875658421,0.017773238963893285,6,-0.020799999999999996
2024-04-16 16:00:00+00:00,2024-04-17 11:54:00+00:00,1,61749.2,62548.801,0.012149171811132814,0.012949171811132814,stop,trailing,2024,0.044277496712508115,0.0011206622919810636,0.0313283249013753,39.510115606938164,0.2924549211806447,0,796,1194,0.834277791345948,0.017988972324929287,7,-0.02080000000000003
2024-04-18 00:00:00+00:00,2024-04-19 01:12:00+00:00,1,61254.5,62177.0,0.014260118032144577,0.015060118032144578,stop,trailing,2024,0.046453729930045956,0.008010840019916856,0.03139361189790138,5.7988587731812045,0.32419609910384817,0,909,1512,0.6911947793773623,0.018340345223511512,0,0.012149171811132814
2024-04-19 16:00:00+00:00,2024-04-20 15:47:00+00:00,-1,64417.6,64797.3,-0.006694351854151729,-0.0058943518541517284,stop,trailing,2024,0.023403541889173124,0.007316323489232801,0.02929789374332485,3.1988117971567775,-0.2518572565667317,0,426,1427,0.7662467950310201,0.019011901685797517,0,0.014260118032144577
2024-04-21 00:00:00+00:00,2024-04-22 05:42:00+00:00,-1,64897.2,66140.626,-0.019959932940096133,-0.019159932940096134,stop,trailing,2024,0.010524336951363079,0.02008407142372874,0.02968426989145921,0.5240141169249619,-1.8205358711566717,1,998,1782,0.7544490928236628,0.018540627116008936,1,-0.006694351854151729
2024-04-22 08:00:00+00:00,2024-04-25 17:02:00+00:00,-1,65943.8,64602.939000000006,0.01953338994719742,0.020333389947197418,stop,trailing,2024,0.04886736888077423,0.019383171731080055,0.028533978933576815,2.5211234548584005,0.41609340574088355,1,4640,4862,0.7531601658563775,0.018578508524690673,2,-0.019959932940096133
2024-04-26 00:00:00+00:00,2024-04-27 00:42:00+00:00,1,64478.8,63189.224,-0.020800000000000013,-0.020000000000000014,stop,initial_SL,2024,0.004719380633634553,0.021925035825728835,0.024719380633634568,0.21525076041592606,-4.237844232665197,1,858,1482,0.7455436783127303,0.017959041889738906,0,0.01953338994719742
2024-04-28 00:00:00+00:00,2024-04-29 03:09:00+00:00,1,63420.9,62419.5,-0.016589747543790792,-0.015789747543790793,stop,trailing,2024,0.014649744800215678,0.016172901992876233,0.03043949234400647,0.9058204153261135,-1.0778172424927384,0,193,1629,0.7603254673577777,0.017182587729038426,1,-0.020800000000000013
2024-04-30 08:00:00+00:00,2024-04-30 22:34:00+00:00,-1,63123.7,60924.5,0.03403952936852556,0.034839529368525565,stop,trailing,2024,0.06295099938691802,0.0015319127364207797,0.028111470018392454,41.09307135470338,0.5534388605078387,0,719,874,0.6760601545472075,0.015002285893718896,2,-0.016589747543790792
2024-05-01 00:00:00+00:00,2024-05-01 07:00:00+00:00,1,60651.2,59438.176,-0.02079999999999996,-0.019999999999999962,stop,initial_SL,2024,0.002728717651093466,0.020629435196665477,0.022728717651093428,0.13227301790281362,-7.3294501510573875,1,12,420,0.6852316712807643,0.015336873495192504,0,0.03403952936852556
2024-05-01 08:00:00+00:00,2024-05-01 19:31:00+00:00,1,57482.0,57655.054,0.0022105772241744624,0.0030105772241744624,stop,trailing,2024,0.034031522911520076,0.016427751296057946,0.031020945687345612,2.0715874192523467,0.08846436969634838,0,654,691,0.7090904713052035,0.017136107187434656,1,-0.02079999999999996
2024-05-02 00:00:00+00:00,2024-05-02 01:35:00+00:00,1,58307.7,57141.545999999995,-0.020800000000000037,-0.02000000000000004,stop,initial_SL,2024,0.0045174136520562715,0.020143137184282695,0.02451741365205631,0.22426564495530135,-4.4273120728929225,1,4,95,0.8970167954903504,0.016445471324532644,0,0.0022105772241744624
2024-05-02 16:00:00+00:00,2024-05-03 12:37:00+00:00,-1,59230.8,60352.232,-0.019733257697009,-0.018933257697009,stop,trailing,2024,0.010744410002903918,0.019182587437616864,0.029677667699912917,0.5601126562224987,-1.7621495914519143,1,280,1237,1.0315197749057476,0.01555453833182833,1,-0.020800000000000037
2024-05-03 16:00:00+00:00,2024-05-03 20:37:00+00:00,-1,61662.2,62895.443999999996,-0.020799999999999978,-0.01999999999999998,stop,initial_SL,2024,0.0026693825390595623,0.021483177700438914,0.022669382539059542,0.12425454819959085,-7.492369380315976,1,66,277,1.1642801534703178,0.015621627236599246,2,-0.019733257697009
2024-05-04 00:00:00+00:00,2024-05-04 10:51:00+00:00,-1,62853.7,64110.774,-0.02080000000000001,-0.02000000000000001,stop,initial_SL,2024,0.005309154433231411,0.020624084182792785,0.025309154433231423,0.2574249787857721,-3.7670782139646732,1,156,651,1.1465816132116209,0.015899346694427687,3,-0.020799999999999978
2024-05-04 16:00:00+00:00,2024-05-06 08:18:00+00:00,-1,63590.1,64717.990000000005,-0.01853688042635578,-0.01773688042635578,stop,trailing,2024,0.011905941333635244,0.020597545844400354,0.029642821759991025,0.5780271797220926,-1.489750363228119,1,575,2418,1.2653162513140934,0.015770789298462526,4,-0.02080000000000001
2024-05-06 16:00:00+00:00,2024-05-07 23:02:00+00:00,1,63599.9,62460.433999999994,-0.018716160245535095,-0.017916160245535096,stop,trailing,2024,0.012457566757180367,0.01950946463752306,0.030373727002715463,0.6385396518375192,-1.4381749337372383,1,997,1862,1.2766586674651068,0.015885636357454217,5,-0.01853688042635578
2024-05-08 00:00:00+00:00,2024-05-08 22:15:00+00:00,1,62296.0,61105.053,-0.019917551688711958,-0.01911755168871196,stop,trailing,2024,0.011219018877616563,0.019410556054963352,0.030336570566328522,0.5779854449222653,-1.7040306195449961,1,261,1335,1.2495792888502526,0.015970563357222523,6,-0.018716160245535095
2024-05-09 00:00:00+00:00,2024-05-10 14:48:00+00:00,1,61157.9,61543.78399999999,0.005509634568878115,0.006309634568878115,stop,trailing,2024,0.03743261295760639,0.009939844239256113,0.03112297838872827,3.765915446619494,0.16855982177957962,0,1372,2328,1.2554118334206843,0.01607163085327656,7,-0.019917551688711958
2024-05-11 00:00:00+00:00,2024-05-14 06:18:00+00:00,1,60778.0,61536.799999999996,0.011684780677218658,0.012484780677218659,stop,trailing,2024,0.043798742966204875,0.005682977393135698,0.03131396228898622,7.707006369426718,0.285048835462057,0,3868,4698,1.1565593888599508,0.01655520525390302,0,0.005509634568878115
2024-05-14 08:00:00+00:00,2024-05-16 17:28:00+00:00,1,62002.0,64796.0,0.04426306248185542,0.045063062481855425,stop,trailing,2024,0.07738460049675817,0.01696719460662559,0.03232153801490275,4.560836501901141,0.5823259691538141,0,3150,3448,1.221362896104534,0.016603988390395837,0,0.011684780677218658
2024-05-17 00:00:00+00:00,2024-05-21 15:50:00+00:00,1,65217.7,69968.816,0.0720501005095244,0.0728501005095244,stop,trailing,2024,0.10603103145311789,0.0023996553082982074,0.03318093094359349,44.18594249201282,0.687063961475612,0,5778,6710,1.3011465682545786,0.01425400220821427,0,0.04426306248185542
2024-05-21 16:00:00+00:00,2024-05-23 21:02:00+00:00,-1,69874.8,68141.29800000001,0.024008686393377773,0.02480868639337777,stop,trailing,2024,0.05321231688677459,0.01203008810043093,0.028403630493396816,4.423269093504683,0.4662207519767615,0,3120,3182,0.9099636058595848,0.015171472745424332,0,0.0720501005095244
2024-05-24 00:00:00+00:00,2024-05-24 08:27:00+00:00,1,67999.9,66639.90199999999,-0.0208000000000001,-0.0200000000000001,stop,initial_SL,2024,0.000632353871108634,0.020013264725389217,0.020632353871108736,0.03159673745315614,-31.627860465116438,1,186,507,0.8894007711290839,0.015276758874056127,0,0.024008686393377773
2024-05-25 08:00:00+00:00,2024-05-27 15:34:00+00:00,-1,68775.1,70150.60200000001,-0.02080000000000011,-0.02000000000000011,stop,initial_SL,2024,0.009016344578197716,0.020125016175912374,0.02901634457819783,0.44801676179467503,-2.2181938397032654,1,2252,3334,0.9064414133820264,0.015351652614815655,1,-0.0208000000000001
2024-05-27 16:00:00+00:00,2024-05-30 17:23:00+00:00,-1,70421.4,69142.87,0.01735541866534887,0.01815541866534887,stop,trailing,2024,0.04675283365567845,0.004666195219067014,0.02859741499032958,10.019476567254825,0.3883276637103636,0,2883,4403,0.8818740866508158,0.01474005901860938,2,-0.02080000000000011
2024-06-02 00:00:00+00:00,2024-06-07 17:58:00+00:00,1,67799.2,69979.68,0.03136085145547434,0.03216085145547434,stop,trailing,2024,0.06408335201595304,0.007417491651818815,0.0319225005604787,8.639490952475748,0.5018596943472644,0,7950,8278,0.6830200023941291,0.013568944796687682,0,0.01735541866534887
2024-06-08 00:00:00+00:00,2024-06-11 02:18:00+00:00,1,69377.0,68116.019,-0.018975778716289256,-0.018175778716289257,stop,trailing,2024,0.012189918849186288,0.02154892831918359,0.030365697565475545,0.5656856187290951,-1.491050017736791,1,3834,4458,0.5947818836151296,0.010238028039424522,0,0.03136085145547434
2024-06-11 08:00:00+00:00,2024-06-11 15:44:00+00:00,1,67582.1,66230.458,-0.020800000000000103,-0.020000000000000104,stop,initial_SL,2024,0.0016084140623034366,0.02341004496752847,0.02160841406230354,0.06870615005372396,-12.434609015639774,1,65,464,0.5480091295323443,0.01075862083352514,1,-0.018975778716289256
2024-06-11 16:00:00+00:00,2024-06-12 19:45:00+00:00,1,66266.0,67927.16,0.024268059034799196,0.025068059034799195,stop,trailing,2024,0.05677119488123623,0.0013294902363203728,0.03170313584643703,42.70147559591091,0.4415629984051046,0,1384,1665,0.6776408078001291,0.01038238806165334,2,-0.020800000000000103
2024-06-13 16:00:00+00:00,2024-06-14 16:29:00+00:00,1,66464.3,65345.505,-0.017633021637179738,-0.01683302163717974,stop,trailing,2024,0.013574204497752885,0.01777646044568287,0.030407226134932623,0.7636055861193374,-1.2400742629128896,0,1294,1469,0.6648722215876516,0.01171643361783634,0,0.024268059034799196
2024-06-15 00:00:00+00:00,2024-06-18 01:28:00+00:00,1,66039.7,65262.182,-0.012573493822655107,-0.011773493822655107,stop,trailing,2024,0.018790212553963886,0.014306545911020124,0.030563706376618992,1.313399661303995,-0.6265758723507059,0,3995,4408,0.7603534013681008,0.01159958544175533,1,-0.017633021637179738
2024-06-18 08:00:00+00:00,2024-06-18 14:08:00+00:00,1,65646.3,64333.374,-0.02079999999999999,-0.01999999999999999,stop,initial_SL,2024,0.0011927557227140433,0.020508391181224273,0.021192755722714035,0.0581593998365912,-16.767892720305884,1,51,368,0.7337951749552071,0.011694084620281783,2,-0.012573493822655107
2024-06-18 16:00:00+00:00,2024-06-21 03:58:00+00:00,1,64676.7,64472.99,-0.003949665953890646,-0.003149665953890646,stop,trailing,2024,0.027680756748566376,0.01031128675396231,0.030830422702457023,2.6845104213525546,-0.11378539909512306,0,2612,3598,0.701443654907407,0.011742822004105057,3,-0.02079999999999999
2024-06-21 08:00:00+00:00,2024-06-24 00:33:00+00:00,1,64179.5,62895.909999999996,-0.020800000000000058,-0.02000000000000006,stop,initial_SL,2024,0.005305432420009504,0.0202167358736045,0.025305432420009565,0.26242774566473986,-3.7697209985315827,1,1436,3873,0.497410625196173,0.011546308239490183,4,-0.003949665953890646
2024-06-24 16:00:00+00:00,2024-06-24 19:49:00+00:00,1,60823.3,59606.834,-0.020800000000000003,-0.020000000000000004,stop,initial_SL,2024,0.0032109405441663906,0.020638472427507267,0.023210940544166395,0.15558033936110507,-6.2287045570917945,1,26,229,0.5745282206117839,0.011810539741650512,5,-0.020800000000000058
2024-06-25 00:00:00+00:00,2024-06-28 19:17:00+00:00,1,60273.5,60591.147,0.004470093822326515,0.005270093822326515,stop,trailing,2024,0.03636092146631602,0.0025616564493517293,0.031090827643989502,14.194300518134572,0.1449384011680952,0,1577,5477,0.6671621976742166,0.011821376305237368,6,-0.020800000000000003
2024-06-29 16:00:00+00:00,2024-06-30 20:34:00+00:00,-1,61107.8,62329.956000000006,-0.02080000000000004,-0.020000000000000042,stop,initial_SL,2024,0.0065916298737641165,0.020776398430314928,0.026591629873764157,0.3172652804032793,-3.0341509433962113,1,802,1714,0.8254509201025201,0.009084484049526565,0,0.004470093822326515
2024-07-01 00:00:00+00:00,2024-07-04 19:21:00+00:00,-1,62766.1,58452.5,0.06792499645509278,0.06872499645509278,stop,trailing,2024,0.0958495111214493,0.01725294386619531,0.027124514666356514,5.555545295041084,0.717009358222104,0,5145,5481,0.868622330481326,0.009603550537415996,1,-0.02080000000000004
2024-07-05 00:00:00+00:00,2024-07-05 02:58:00+00:00,1,57045.9,55904.982,-0.02079999999999996,-0.019999999999999962,stop,initial_SL,2024,0.00854575000131473,0.020516811900592354,0.028545750001314693,0.41652426520847524,-2.340344615384611,1,50,178,1.2823068049037103,0.010613013732087766,0,0.06792499645509278
2024-07-05 08:00:00+00:00,2024-07-07 14:11:00+00:00,1,54389.4,56717.84,0.042010547643474554,0.042810547643474556,stop,trailing,2024,0.07506242025100476,0.009542300521792849,0.03225187260753021,7.866281310211944,0.5703326311664125,0,2360,3251,1.2440744681122444,0.012165467812031684,1,-0.02079999999999996
2024-07-08 00:00:00+00:00,2024-07-08 01:05:00+00:00,1,55831.0,54714.38,-0.020800000000000044,-0.020000000000000046,stop,initial_SL,2024,0.0030090809765184216,0.022251079149576452,0.023009080976518468,0.1352330354986715,-6.6465476190476345,1,28,65,1.0522698108569226,0.014404161757382733,0,0.042010547643474554
2024-07-08 08:00:00+00:00,2024-07-08 14:27:00+00:00,1,55828.4,56454.0,0.01040576624083797,0.01120576624083797,stop,trailing,2024,0.04248017138230718,0.0020276418453691017,0.031274405141469216,20.950530035334868,0.26378815989205556,0,62,387,1.0739037381454588,0.014388453016904463,1,-0.020800000000000044
2024-07-08 16:00:00+00:00,2024-07-10 13:36:00+00:00,1,55736.8,57666.111999999994,0.03381468903848069,0.034614689038480695,stop,trailing,2024,0.06661308148296988,0.006033715606206364,0.03199839244448918,11.040142729705511,0.5196380090497719,0,2228,2736,1.0810735725631395,0.014387076229291439,0,0.01040576624083797
2024-07-10 16:00:00+00:00,2024-07-11 11:40:00+00:00,-1,57658.1,58740.9,-0.019579668424731352,-0.018779668424731354,stop,trailing,2024,0.01089352580123172,0.019064103742579178,0.029673194225963075,0.5714155749636063,-1.7239293106193365,1,681,1180,1.0940914900127776,0.014439291036538055,0,0.03381468903848069
2024-07-12 08:00:00+00:00,2024-07-16 06:54:00+00:00,1,57071.4,63039.136,0.10376613995801745,0.10456613995801745,stop,trailing,2024,0.1387279793381624,0.0057962482083846354,0.03416183938014494,23.934099153566905,0.7537494632076182,0,5528,5694,1.0450404377397544,0.014572526117094666,1,-0.019579668424731352
2024-07-16 16:00:00+00:00,2024-07-17 01:17:00+00:00,-1,64833.9,65979.74,-0.01847347020617306,-0.01767347020617306,stop,trailing,2024,0.011967504654200989,0.017677480453898324,0.02964097486037405,0.6769915365151404,-1.4767882459079797,0,368,557,1.0643652884736496,0.017239704380359818,0,0.10376613995801745
2024-07-17 08:00:00+00:00,2024-07-19 13:56:00+00:00,-1,65226.2,65102.592000000004,0.0010950667063234238,0.0018950667063234237,stop,trailing,2024,0.030966084180896566,0.0038834088142495333,0.029071017474573142,7.973943939991996,0.0611981384295441,0,2125,3236,1.079499590244057,0.017214258487827233,1,-0.01847347020617306
2024-07-19 16:00:00+00:00,2024-07-19 19:23:00+00:00,-1,65791.5,67107.33,-0.020800000000000027,-0.020000000000000028,stop,initial_SL,2024,0.00011399648890814163,0.02057256636495596,0.02011399648890817,0.005541189508681197,-175.44400000000024,1,0,203,0.9079113870498668,0.016982408366892115,0,0.0010950667063234238
2024-07-20 00:00:00+00:00,2024-07-21 20:19:00+00:00,-1,66627.9,67722.5,-0.017228553203688032,-0.016428553203688034,stop,trailing,2024,0.013176161938166958,0.017927925088438927,0.02960471514185499,0.7349518627040554,-1.2468390477275466,0,2532,2659,0.8945621626678164,0.016715892916020547,1,-0.020800000000000027
2024-07-23 00:00:00+00:00,2024-07-23 13:32:00+00:00,1,67499.2,66149.216,-0.02079999999999995,-0.019999999999999952,stop,initial_SL,2024,0.003408929291013906,0.02068024509920109,0.023408929291013857,0.1648398882441484,-5.866944806605661,1,18,812,0.8952537734324104,0.013246208691841704,2,-0.017228553203688032
2024-07-23 16:00:00+00:00,2024-07-24 21:31:00+00:00,1,66552.8,65221.744,-0.02080000000000006,-0.020000000000000063,stop,initial_SL,2024,0.008031217319181161,0.0227233114158984,0.028031217319181224,0.3534351649804926,-2.4902825070159107,1,1354,1771,0.7696563131400558,0.013499497917266344,3,-0.02079999999999995
2024-07-25 00:00:00+00:00,2024-07-25 02:28:00+00:00,1,65350.7,64043.685999999994,-0.020800000000000044,-0.020000000000000046,stop,initial_SL,2024,0.003911205235751198,0.020002846182213766,0.023911205235751243,0.19553243574051896,-5.113513302034324,1,50,148,0.8302008866633481,0.013634746109465256,4,-0.02080000000000006
2024-07-25 08:00:00+00:00,2024-07-27 20:21:00+00:00,1,64115.0,67300.249,0.04888024643219209,0.04968024643219209,stop,trailing,2024,0.08214458395071352,0.010267488107307227,0.03246433751852142,8.000455719276886,0.6047902861374291,0,3244,3621,0.8266517878649747,0.013855656149924395,5,-0.020800000000000044
2024-07-28 08:00:00+00:00,2024-07-29 15:06:00+00:00,1,67517.6,67978.56999999999,0.006027405002547285,0.006827405002547285,stop,trailing,2024,0.03796639690984268,0.005016469779731679,0.031138991907295396,7.568349571892253,0.17982757275493003,0,1746,1866,0.9496317868939468,0.013503964184215986,0,0.04888024643219209
2024-07-29 16:00:00+00:00,2024-08-01 20:36:00+00:00,-1,68067.3,64139.335999999996,0.056907063450438125,0.05770706345043813,stop,trailing,2024,0.08515248878683311,0.00037903662992366246,0.027445425336394984,224.6550387596648,0.677690861096255,0,4425,4596,0.8744565883088625,0.014032947706037769,0,0.006027405002547285
2024-08-02 00:00:00+00:00,2024-08-04 18:51:00+00:00,-1,65329.0,58751.200000000004,0.09988729048355242,0.10068729048355242,stop,trailing,2024,0.12688086454713832,0.003796170154142877,0.026193574063585898,33.423387096774185,0.7935577271082153,0,3944,4011,0.838472061605962,0.01373089855073394,0,0.056907063450438125
2024-08-05 00:00:00+00:00,2024-08-05 00:37:00+00:00,1,58144.5,56981.61,-0.02079999999999999,-0.01999999999999999,stop,initial_SL,2024,0.0024490708493494907,0.021737223641101075,0.02244907084934948,0.11266714138776905,-8.166362359550474,1,6,37,0.8338569296640871,0.013794774225955373,0,0.09988729048355242
2024-08-05 08:00:00+00:00,2024-08-05 10:16:00+00:00,1,52645.6,51604.0,-0.020585129241570018,-0.01978512924157002,stop,trailing,2024,0.010530794596319568,0.01984211406081417,0.030315923837889586,0.5307294658242411,-1.8787878787878713,1,18,136,0.6412357560292279,0.019399894059854178,1,-0.02079999999999999
