side,R,R_real,reason,mae,mae_real,size_pct,fund,year
-1,0.0282172309526121,-0.6223946579914974,sl_intrabar,-0.0082792982309119,-0.0082792982309119,4.2518,0.0005,2025
-1,0.0328916968294748,-0.680705933674942,sl_intrabar,-0.002707210456269,-0.002707210456269,7.0864,0.0,2025
1,-0.011,-0.011,sl_intrabar,-0.0102687575862707,-0.0102687575862707,7.0864,0.0006,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0105148220373462,-0.0105148220373462,7.0864,0.0001,2025
1,0.0376498572306081,-0.758823562060504,sl_intrabar,-0.0057798222107581,-0.0057798222107581,7.0864,0.0006,2025
1,-0.0108,-0.0108,sl_intrabar,-0.0097109867132748,-0.010000000000000047,4.2518,0.0004,2025
1,-0.0106,-0.0106,sl_intrabar,-0.0098507036741862,-0.010000000000000066,7.0864,0.0002,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0097180937687495,-0.009999999999999981,4.2518,0.0001,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0101824018970484,-0.0101824018970484,4.2518,0.0001,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0101302316583644,-0.0101302316583644,7.0864,0.0001,2025
-1,-0.0108999999999999,-0.0108999999999999,sl_intrabar,-0.0091645376523026,-0.009999999999999952,4.2518,0.0005,2025
-1,0.0413108801373128,-0.9693045484886047,sl_intrabar,-0.0047702590604411,-0.0047702590604411,7.0864,0.0,2025
-1,-0.0105,-0.0105,sl_intrabar,-0.0104028549039381,-0.0104028549039381,7.0864,0.0001,2025
-1,0.0585679209234097,-1.1866353655938897,sl_intrabar,-0.0076685274807517,-0.0076685274807517,7.0864,0.0001,2025
-1,-0.0111,-0.0111,sl_intrabar,-0.0103718019510399,-0.0103718019510399,7.0864,0.0007,2025
1,0.0054476538191424,0.0054476538191424,sl_intrabar,-0.0076745278412077,-0.0076745278412077,4.2518,0.0002,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0101332868864421,-0.0101332868864421,4.2518,0.0,2025
1,0.0118726679402201,0.0118726679402201,sl_intrabar,-0.0080751198036136,-0.0080751198036136,4.2518,0.0007,2025
1,0.0138220603540868,0.0138220603540868,sl_intrabar,-0.0032259526829436,-0.0032259526829436,4.2518,0.0003,2025
1,0.0041999328899892,0.0041999328899892,sl_intrabar,-0.0096818810511756,-0.0096818810511756,4.2518,0.0002,2025
1,0.1088364863623841,0.1088364863623841,sl_intrabar,-0.0056589374385272,-0.0056589374385272,4.2518,0.0021,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0101305744924833,-0.0101305744924833,4.2518,0.0001,2025
1,0.0106312651893846,0.0106312651893846,sl_intrabar,-0.0049762711864406,-0.0049762711864406,4.2518,0.0002,2025
1,0.0153934057540524,-0.2711723245353489,sl_intrabar,-0.0092946831053421,-0.0092946831053421,4.2518,0.0001,2025
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0099026504937409,-0.009999999999999964,4.2518,0.0003,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0099285438522869,-0.010000000000000085,4.2518,0.0,2025
1,0.0137230755147801,0.0137230755147801,sl_intrabar,-0.0085093710903872,-0.0085093710903872,7.0864,0.0002,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0098352314211948,-0.010000000000000031,4.2518,0.0,2025
1,0.0097823897774393,-0.26142806973005067,sl_intrabar,-0.0076913441910378,-0.0076913441910378,7.0864,0.0001,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0103767094808622,-0.0103767094808622,7.0864,0.0,2025
1,0.0242063617565405,-0.41121543752918954,sl_intrabar,-0.0015150923164415,-0.0015150923164415,7.0864,0.0,2025
1,0.0130204878248197,0.0130204878248197,sl_intrabar,-0.0010824842801309,-0.0010824842801309,7.0864,0.0008,2025
1,0.0099785565328927,0.0099785565328927,sl_intrabar,-0.0027040256160113,-0.0027040256160113,7.0864,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0100508827598526,-0.0100508827598526,7.0864,0.0,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0100434512882192,-0.0100434512882192,7.0864,0.0001,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0104120680628272,-0.0104120680628272,7.0864,0.0001,2025
-1,0.0089508123034413,0.0089508123034413,sl_intrabar,-0.0089925468760421,-0.0089925468760421,4.2518,0.0007,2025
-1,-0.0107999999999999,-0.0107999999999999,sl_intrabar,-0.0100442167936257,-0.0100442167936257,4.2518,0.0004,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0102898954020846,-0.0102898954020846,4.2518,0.0,2025
-1,0.0202663903399522,-0.4376138993653468,sl_intrabar,-0.0086227822260725,-0.0086227822260725,4.2518,0.0001,2025
-1,0.0221161341291082,-0.4103209110042727,sl_intrabar,-0.0091770838236993,-0.0091770838236993,4.2518,0.0002,2025
-1,-0.0091296249282221,-0.0091296249282221,trend_flip,-0.0094512375713983,-0.0094512375713983,7.0864,0.0002,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0094175851150003,-0.009999999999999964,4.2518,0.0,2025
1,-0.0110999999999999,-0.0110999999999999,sl_intrabar,-0.0096322879774953,-0.010000000000000071,4.2518,0.0007,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0096727316885587,-0.00999999999999999,4.2518,0.0001,2025
1,0.0382970346816534,-0.8249493204000684,sl_intrabar,-0.0061599217647453,-0.0061599217647453,7.0864,0.0,2025
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0098585780426935,-0.009999999999999985,7.0864,0.0003,2025
-1,0.0138206233018406,0.0138206233018406,sl_intrabar,-0.0096637051524071,-0.0096637051524071,4.2518,0.0007,2025
-1,-0.0105,-0.0105,sl_intrabar,-0.010317988640919,-0.010317988640919,4.2518,0.0001,2025
-1,0.0283612818320307,-0.4577569454273768,sl_intrabar,-0.0020222368972154,-0.0020222368972154,7.0864,0.0,2025
-1,0.0448147051950003,0.0448147051950003,sl_intrabar,-0.0043617300313189,-0.0043617300313189,7.0864,0.0012,2025
-1,0.024802077934734,-0.23549320053332523,sl_intrabar,-0.0046081479992241,-0.0046081479992241,4.2518,0.0001,2025
-1,-0.0107999999999999,-0.0107999999999999,sl_intrabar,-0.0097865487604433,-0.01000000000000011,4.2518,0.0004,2025
-1,-0.0106,-0.0106,sl_intrabar,-0.0102673034415537,-0.0102673034415537,4.2518,0.0002,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0105412965819524,-0.0105412965819524,4.2518,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.010310786720015,-0.010310786720015,4.2518,0.0,2025
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0102868812673254,-0.0102868812673254,4.2518,0.0001,2025
-1,0.0275282200817248,-0.34581686990671434,sl_intrabar,-0.000885759364539,-0.000885759364539,4.2518,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0097923799267245,-0.00999999999999988,4.2518,0.0,2025
-1,0.0181282851788362,0.0181282851788362,sl_intrabar,-0.0068184624349444,-0.0068184624349444,4.2518,0.0001,2025
-1,0.0029249210644608,0.0029249210644608,sl_intrabar,-0.0070282873672267,-0.0070282873672267,4.2518,0.0005,2025
1,0.0151196400792618,0.0151196400792618,sl_intrabar,-0.0067478334634701,-0.0067478334634701,4.2518,0.0014,2025
1,0.0133207789730182,0.0133207789730182,sl_intrabar,-0.0064149526746598,-0.0064149526746598,4.2518,0.0011,2025
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0099529105923924,-0.010000000000000078,4.2518,0.0003,2025
-1,-0.0111,-0.0111,sl_intrabar,-0.0103588649385785,-0.0103588649385785,4.2518,0.0007,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0098696709963305,-0.009999999999999929,4.2518,0.0,2025
-1,0.032375822202061,-0.4401634390136459,sl_intrabar,-0.005116639058062,-0.005116639058062,4.2518,0.0001,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0103627997522343,-0.0103627997522343,4.2518,0.0,2025
1,0.0572519951797057,0.0572519951797057,sl_intrabar,-0.0001174298186645,-0.0001174298186645,4.2518,0.0019,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0103429187477337,-0.0103429187477337,4.2518,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0100403495658142,-0.0100403495658142,4.2518,0.0,2025
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0094581873905428,-0.009999999999999974,4.2518,0.0001,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0096793151807212,-0.009999999999999913,7.0864,0.0,2025
-1,0.078348490439917,-1.710124228857107,sl_intrabar,-0.0096090195176676,-0.0096090195176676,7.0864,0.0001,2025
-1,0.0479075607584559,0.0479075607584559,sl_intrabar,-0.0016724220424871,-0.0016724220424871,7.0864,0.002,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0105124992619272,-0.0105124992619272,4.2518,0.0,2025
-1,-0.0105,-0.0105,sl_intrabar,-0.0092921028315146,-0.009999999999999927,4.2518,0.0001,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.00977308866981,-0.01000000000000003,4.2518,0.0,2025
-1,0.0239751023587991,-0.5082162762479612,sl_intrabar,-0.0009377593886821,-0.0009377593886821,7.0864,0.0,2025
-1,0.0171601628218576,-0.5474475357649972,sl_intrabar,-0.0044352607317226,-0.008103823477544727,7.0864,0.0,2025
-1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.0102673059023496,-0.0102673059023496,7.0864,0.0002,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0115575635379172,-0.0115575635379172,7.0864,0.0,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0100120300177587,-0.0100120300177587,4.2518,0.0001,2025
1,0.0078871572808582,0.0078871572808582,sl_intrabar,-0.0039760355241399,-0.0039760355241399,4.2518,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0097539911018058,-0.009999999999999926,4.2518,0.0,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0095090087262225,-0.009999999999999988,4.2518,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0104655953101417,-0.0104655953101417,7.0864,0.0,2025
-1,-0.0107,-0.0107,sl_intrabar,-0.0098055379719533,-0.01000000000000007,4.2518,0.0003,2025
-1,0.0870967772268222,0.0870967772268222,sl_intrabar,-0.002367597861466,-0.002367597861466,7.0864,0.0015,2025
-1,-0.0106,-0.0106,sl_intrabar,-0.0100009908352644,-0.0100009908352644,7.0864,0.0002,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0108005625900561,-0.0108005625900561,7.0864,0.0,2025
-1,0.0309210676240781,-0.3785918955510025,sl_intrabar,-0.0096148245846414,-0.0096148245846414,7.0864,0.0002,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.010036339873603,-0.010036339873603,7.0864,0.0,2025
-1,0.1240880916049499,0.1240880916049499,sl_intrabar,-0.000305484851058,-0.000305484851058,4.2518,0.0023,2025
-1,0.0288863184926313,0.0288863184926313,sl_intrabar,-0.0018254209265445,-0.0018254209265445,7.0864,0.0,2025
-1,-0.0106,-0.0106,sl_intrabar,-0.0102330035438193,-0.0102330035438193,7.0864,0.0002,2025
-1,0.0432884318174346,-1.0071089024804647,sl_intrabar,-0.0087873404359213,-0.0087873404359213,7.0864,0.0001,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0115065006873309,-0.0115065006873309,7.0864,0.0,2025
-1,0.003202685193827,0.003202685193827,sl_intrabar,-0.0095193125977982,-0.0095193125977982,7.0864,0.0011,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0098534053011121,-0.009999999999999934,7.0864,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0080210896917427,-0.01,7.0864,0.0,2025
-1,0.0683125071529762,-1.3466329802031345,sl_intrabar,-0.0001950247263492,-0.0001950247263492,7.0864,0.0,2025
-1,0.0357875044138896,0.0357875044138896,sl_intrabar,-0.0039240200512874,-0.0039240200512874,7.0864,0.0009,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0107976036662331,-0.0107976036662331,4.2518,0.0,2025
1,-0.0104,-0.0104,sl_intrabar,-0.0091592061813394,-0.010000000000000002,4.2518,0.0,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0106109443816501,-0.0106109443816501,4.2518,0.0,2025
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0097958009108781,-0.009999999999999934,7.0864,0.0,2025
1,-0.0105,-0.0105,sl_intrabar,-0.0085116261373395,-0.010000000000000056,4.2518,0.0001,2025
1,-0.0108,-0.0108,sl_intrabar,-0.0097038801340461,-0.010000000000000077,7.0864,0.0004,2025
1,0.0486359605441745,-0.6136424635832504,sl_intrabar,-0.0019298036747906,-0.0019298036747906,7.0864,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0109864654215391,-0.0109864654215391,4.2518,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.009893072080656,-0.010000000000000075,4.2518,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0096309392898053,-0.009999999999999964,4.2518,0.0,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0108070651791286,-0.0108070651791286,4.2518,0.0,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0092343989189962,-0.00999999999999993,4.2518,0.0,2025
-1,0.0269504815864022,-0.5926592634560897,sl_intrabar,-0.0092401288835345,-0.0092401288835345,4.2518,0.0004,2025
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0093151395067447,-0.009999999999999946,7.0864,0.0,2025
-1,0.0131860082961613,0.0131860082961613,sl_intrabar,-0.0065951559287338,-0.0065951559287338,7.0864,0.0009,2025
-1,0.0052288191365866,-0.18326921108196173,sl_intrabar,-0.0048197863711657,-0.0048197863711657,7.0864,0.0001,2025
-1,-0.0104,-0.0104,sl_intrabar,-0.0104321204693974,-0.0104321204693974,7.0864,0.0,2025
-1,-0.0107,-0.0107,sl_intrabar,-0.0102070041815327,-0.0102070041815327,7.0864,0.0003,2025
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0097601492445294,-0.00999999999999998,7.0864,0.0001,2025
-1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0097709207853756,-0.009999999999999957,7.0864,0.0001,2026
-1,0.0199974492789631,-0.3854076923162252,sl_intrabar,-0.0003594967046134,-0.0003594967046134,7.0864,0.0,2026
-1,-0.0104,-0.0104,sl_intrabar,-0.0099540378640982,-0.009999999999999894,7.0864,0.0,2026
1,0.0237547934281186,0.0237547934281186,sl_intrabar,-0.0068945224479436,-0.0068945224479436,4.2518,0.0008,2026
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0086520716801097,-0.01,4.2518,0.0001,2026
1,0.0219399944877747,-0.48652236920269243,sl_intrabar,-0.0050691846988002,-0.0050691846988002,4.2518,0.0,2026
1,-0.0104,-0.0104,sl_intrabar,-0.0105753876217641,-0.0105753876217641,4.2518,0.0,2026
1,0.0030395965261942,0.0030395965261942,sl_intrabar,-0.004286495111165,-0.004286495111165,4.2518,0.0006,2026
1,0.0030435434926431,0.0030435434926431,sl_intrabar,-0.0059748709747287,-0.0059748709747287,4.2518,0.0,2026
1,0.0405980897214954,0.0405980897214954,sl_intrabar,-0.0004046088923804,-0.0004046088923804,4.2518,0.0007,2026
1,-0.011,-0.011,sl_intrabar,-0.0098060550060813,-0.010000000000000045,4.2518,0.0006,2026
1,0.0379570628941419,-0.6972091520896281,sl_intrabar,-0.0005995754357725,-0.0005995754357725,4.2518,0.0,2026
1,-0.0104,-0.0104,sl_intrabar,-0.0094178532791438,-0.010000000000000012,7.0864,0.0,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.009584552205851,-0.009999999999999945,4.2518,0.0,2026
-1,0.0301821025243887,0.0301821025243887,sl_intrabar,-2.8971134721412687e-05,-2.8971134721412687e-05,4.2518,0.001,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0098141449140067,-0.009999999999999992,4.2518,0.0,2026
-1,0.0217138578907969,-0.19474302383480754,sl_intrabar,-0.0005806297875388,-0.0005806297875388,4.2518,0.0,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0102397235231852,-0.0102397235231852,4.2518,0.0,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0090205971791476,-0.009999999999999964,4.2518,0.0,2026
-1,0.0962079313609158,0.0962079313609158,sl_intrabar,-0.0008528338910012,-0.0008528338910012,4.2518,0.0009,2026
-1,-0.0104000000000001,-0.0104000000000001,sl_intrabar,-0.0069502005080603,-0.010000000000000104,4.2518,0.0,2026
-1,0.1700489603014686,0.1700489603014686,sl_intrabar,-0.0012226297654773,-0.0012226297654773,4.2518,0.0009,2026
-1,-0.0104,-0.0104,sl_intrabar,-0.009381289799966,-0.010000000000000052,7.0864,0.0,2026
-1,-0.0104,-0.0104,sl_intrabar,-0.0081838319234778,-0.010000000000000035,7.0864,0.0,2026
-1,0.0580052459276376,0.0580052459276376,sl_intrabar,-0.0069937796867318,-0.0069937796867318,7.0864,0.0014,2026
-1,-0.0105,-0.0105,sl_intrabar,-0.0102950653457179,-0.0102950653457179,7.0864,0.0001,2026
-1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.0096223664341178,-0.00999999999999997,7.0864,0.0002,2026
-1,-0.0104000000000001,-0.0104000000000001,sl_intrabar,-0.0102344619158162,-0.0102344619158162,4.2518,0.0,2026
-1,0.019537128163239,0.019537128163239,sl_intrabar,-0.0084209440592928,-0.0084209440592928,4.2518,0.001,2026
-1,0.0237433176533056,-0.42225622177338346,sl_intrabar,-0.007966940644898,-0.007966940644898,7.0864,0.0001,2026
-1,-0.0112,-0.0112,sl_intrabar,-0.0099865537517105,-0.010000000000000047,4.2518,0.0008,2026
-1,0.056930986194992,0.056930986194992,sl_intrabar,-0.0033273981586839,-0.0033273981586839,4.2518,0.0009,2026
-1,-0.0104000000000001,-0.0104000000000001,sl_intrabar,-0.0102610122424514,-0.0102610122424514,4.2518,0.0,2026
-1,-0.0107,-0.0107,sl_intrabar,-0.0092616883506118,-0.010000000000000031,7.0864,0.0003,2026
1,-0.0107000000000001,-0.0107000000000001,sl_intrabar,-0.0143718184094134,-0.0143718184094134,4.2518,0.0003,2026
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.009332293554778,-0.009999999999999976,4.2518,0.0,2026
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0109043206723964,-0.0109043206723964,4.2518,0.0,2026
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0095629788655401,-0.00999999999999997,4.2518,0.0001,2026
1,0.0726020946321686,-1.5635983275232137,sl_intrabar,-0.0054595943660456,-0.0054595943660456,7.0864,0.0001,2026
1,0.053544517758494,0.053544517758494,sl_intrabar,-0.0059479012044538,-0.0059479012044538,7.0864,0.0007,2026
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0096961071185456,-0.009999999999999926,4.2518,0.0,2026
1,-0.0104999999999999,-0.0104999999999999,sl_intrabar,-0.0090703536898412,-0.009999999999999988,4.2518,0.0001,2026
1,-0.0104,-0.0104,sl_intrabar,-0.0094068780995288,-0.01000000000000001,4.2518,0.0,2026
1,0.0502631609261278,0.0502631609261278,sl_intrabar,-0.0030676582787154,-0.0030676582787154,7.0864,0.0013,2026
1,0.0574431667562242,-1.0483431130216716,sl_intrabar,-0.0008292348983291,-0.0008292348983291,7.0864,0.0,2026
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.0108074520830203,-0.0108074520830203,7.0864,0.0003,2026
1,-0.0104,-0.0104,sl_intrabar,-0.0093922130294931,-0.010000000000000097,7.0864,0.0,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0085547596124119,-0.009999999999999953,4.2518,0.0,2026
-1,0.0387310706787963,0.0387310706787963,sl_intrabar,-0.0040433170584344,-0.0040433170584344,7.0864,0.0001,2026
-1,-0.0104,-0.0104,sl_intrabar,-0.0090537159718724,-0.010000000000000042,7.0864,0.0,2026
-1,-0.0104,-0.0104,sl_intrabar,-0.0097094771039081,-0.01,7.0864,0.0,2026
-1,0.0702104225352113,0.0702104225352113,sl_intrabar,-0.0083704634172444,-0.0083704634172444,7.0864,0.0014,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0101431544028948,-0.0101431544028948,4.2518,0.0,2026
-1,-0.0104,-0.0104,sl_intrabar,-0.0100103533160631,-0.0100103533160631,4.2518,0.0,2026
-1,0.0324318326815841,0.0324318326815841,sl_intrabar,-0.008434418494756,-0.008434418494756,4.2518,0.001,2026
-1,-0.0104,-0.0104,sl_intrabar,-0.0095671918056886,-0.010000000000000007,7.0864,0.0,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0099545980528349,-0.009999999999999993,7.0864,0.0,2026
-1,0.0293623653972374,-0.29745615124234115,sl_intrabar,-7.02212974030836e-05,-7.02212974030836e-05,7.0864,0.0,2026
-1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0093106644799169,-0.009999999999999957,7.0864,0.0,2026
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0104546171465099,-0.0104546171465099,4.2518,0.0,2026
1,-0.0104,-0.0104,sl_intrabar,-0.0098684615384615,-0.010000000000000016,4.2518,0.0,2026
1,0.0256483010101266,0.0256483010101266,sl_intrabar,-0.0093804252328237,-0.0093804252328237,4.2518,0.0008,2026
1,0.0288420850474676,-0.5301688764564518,sl_intrabar,-0.0004857785841041,-0.0004857785841041,4.2518,0.0,2026
1,0.0216286624012127,0.0216286624012127,sl_intrabar,-0.0007594188461759,-0.0007594188461759,4.2518,0.0009,2026
1,-0.0103999999999999,-0.0103999999999999,sl_intrabar,-0.0092072250688775,-0.009999999999999919,4.2518,0.0,2026
1,-0.0104,-0.0104,sl_intrabar,-0.0094902323430818,-0.010000000000000099,4.2518,0.0,2026
1,0.0234521219985129,-0.558866257963876,sl_intrabar,-0.008371766327396,-0.008371766327396,4.2518,0.0001,2026
1,0.0284905447545252,-0.4883767655593021,sl_intrabar,-0.0034335693216128,-0.0034335693216128,4.2518,0.0,2026
1,-0.0105,-0.0105,sl_intrabar,-0.0104563959632251,-0.0104563959632251,4.2518,0.0001,2026
1,-0.0106999999999999,-0.0106999999999999,sl_intrabar,-0.010530391583869,-0.010530391583869,4.2518,0.0003,2026
1,0.0131141958761692,-0.057968364469669395,sl_intrabar,-0.0017032353747697,-0.0017032353747697,4.2518,0.0,2026
1,-0.0104,-0.0104,sl_intrabar,-0.0093116630384167,-0.01000000000000005,4.2518,0.0,2026
1,0.0157276790946334,-0.35055185593437166,sl_intrabar,-0.0051099411582533,-0.0051099411582533,4.2518,0.0002,2026
1,-0.0105999999999999,-0.0105999999999999,sl_intrabar,-0.0098360108427252,-0.009999999999999926,4.2518,0.0002,2026
1,-0.0105,-0.0105,sl_intrabar,-0.0099419665711818,-0.010000000000000071,4.2518,0.0001,2026
1,-0.0105,-0.0105,sl_intrabar,-0.0097979996154617,-0.010000000000000035,7.0864,0.0001,2026
